"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","ID"
0.713,0.419,0,-9.866,0,0.0333,0.0533,0.0271,0.172,0.446,97.525,211200,4,41.37868,8,"No",41374
0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,210720,4,37.04044,9,"Yes",41375
0.86,0.516,9,-7.52,0,0.288,0.343,0.833,0.239,0.236,127.902,605625,4,28.91892,31,"No",41376
0.867,0.663,10,-5.838,0,0.178,0.443,0,0.117,0.481,121.978,219733,4,39.8644,8,"Yes",41377
0.587,0.551,10,-6.837,0,0.129,0.156,0,0.167,0.432,99.984,296733,4,84.93052,10,"Yes",41378
0.73,0.534,8,-5.304,1,0.0442,0.0236,0.000934,0.149,0.534,135.947,284133,4,58.06659,11,"No",41379
0.567,0.839,6,-4.048,0,0.0698,0.0489,0,0.103,0.903,160.062,194507,4,21.23827,11,"Yes",41380
0.641,0.721,11,-6.788,0,0.0451,0.413,7.15e-06,0.246,0.753,67.055,183333,4,36.45371,8,"No",41381
0.84,0.637,4,-7.457,0,0.035,0.142,0.831,0.127,0.117,124.003,404547,4,141.08262,11,"No",41382
0.836,0.768,6,-5.47,0,0.0969,0.0295,0,0.513,0.613,95.025,210547,4,34.25778,9,"Yes",41383
0.667,0.614,10,-4.995,1,0.0314,0.0663,0,0.111,0.161,113.979,214533,4,43.23048,8,"Yes",41384
0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,4,28.45577,7,"Yes",41385
0.83,0.584,4,-6.001,0,0.0361,0.168,0,0.176,0.925,90.992,259240,4,46.47068,8,"No",41386
0.533,0.246,9,-16.585,1,0.0466,0.907,0.894,0.112,0.0886,87.016,145402,4,55.96276,6,"No",41387
0.68,0.225,5,-11.999,1,0.0543,0.956,6.38e-05,0.12,0.832,102.481,171760,4,28.71865,9,"No",41388
0.701,0.498,7,-9.941,0,0.0407,0.165,6.93e-06,0.143,0.588,74.998,191280,4,26.43512,11,"No",41389
0.757,0.672,0,-6.524,0,0.0955,0.0186,0,0.158,0.382,111.996,251467,4,26.78731,13,"Yes",41390
0.544,0.687,9,-11.681,0,0.0342,0.313,0.826,0.0817,0.153,137.87,239791,4,33.32458,9,"No",41391
0.611,0.948,1,-3.751,0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,174920,4,29.67597,10,"Yes",41392
0.421,0.873,10,-4.343,1,0.0565,0.0653,0,0.123,0.63,84.803,202533,4,22.82421,10,"Yes",41393
0.743,0.571,7,-6.054,0,0.145,0.24,0,0.291,0.495,119.054,213863,4,34.30846,9,"Yes",41394
0.662,0.913,1,-5.524,1,0.0739,0.0122,0.000251,0.732,0.396,131.98,172727,4,35.49087,9,"No",41395
0.843,0.795,7,-6.592,1,0.102,0.00304,0.0325,0.0731,0.066,115.997,372414,4,91.82664,11,"No",41396
0.351,0.968,0,-4.62,1,0.0821,0.00973,7.35e-05,0.126,0.311,164.989,207275,4,41.68563,7,"No",41397
0.43,0.583,0,-8.461,1,0.0643,0.156,0.00595,0.46,0.33,126.264,401893,4,29.10403,12,"No",41398
0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210627,4,23.23304,12,"Yes",41399
0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,158707,4,34.27033,9,"Yes",41400
0.611,0.539,7,-10.617,1,0.411,0.0485,0,0.127,0.627,82.766,207133,4,35.77992,9,"Yes",41401
0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,201000,4,61.58179,7,"Yes",41402
0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,179889,4,36.72945,9,"Yes",41403
0.36,0.958,9,-4.28,1,0.0694,0.0313,0.348,0.103,0.331,83.035,213187,4,18.53302,8,"No",41404
0.439,0.219,9,-17.192,1,0.0429,0.99,0.93,0.114,0.226,75.348,183971,3,22.84625,9,"No",41405
0.394,0.977,1,-5.53,1,0.0662,0.00446,0.926,0.11,0.217,130.011,533787,4,22.66408,18,"No",41406
0.504,0.705,6,-6.179,0,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,211080,4,21.97797,10,"Yes",41407
0.522,0.936,4,-5.524,0,0.049,0.00107,0.164,0.054,0.915,75.014,309795,4,31.07111,13,"No",41408
0.263,0.982,1,-2.909,1,0.108,2.72e-06,0.68,0.338,0.151,116.286,340453,3,61.94065,19,"No",41409
0.461,0.802,0,-4.448,1,0.0325,0.112,0,0.116,0.342,144.518,221333,4,39.90239,10,"No",41410
0.651,0.773,7,-6.97,1,0.0366,0.318,0,0.27,0.69,83.995,194573,4,37.11004,9,"Yes",41411
0.481,0.609,9,-7.57,0,0.0317,0.000701,0.00435,0.0967,0.198,119.758,311360,4,34.21364,14,"No",41412
0.852,0.655,5,-11.498,0,0.0645,0.107,2.07e-05,0.137,0.952,115.962,279360,4,27.46911,16,"No",41413
0.457,0.969,11,-3.944,0,0.0768,0.00216,0.0239,0.0561,0.283,90.095,153533,4,44.01439,6,"No",41414
0.643,0.712,3,-6.244,1,0.0476,0.311,0,0.151,0.534,92.037,206520,4,34.72719,8,"Yes",41415
0.47,0.882,6,-3.906,1,0.0638,0.00347,1.62e-06,0.372,0.328,164.04,199680,4,36.50841,8,"No",41416
0.616,0.697,3,-5.952,1,0.0295,0.326,2.18e-05,0.0827,0.68,148.93,190987,4,30.42161,8,"Yes",41417
0.635,0.619,11,-7.596,0,0.0376,0.0308,0.15,0.144,0.429,92.995,230323,4,46.47483,9,"No",41418
0.856,0.932,1,-3.702,1,0.604,0.628,0,0.492,0.693,86.536,138223,5,63.08419,6,"No",41419
0.746,0.401,5,-10.559,0,0.0341,0.23,0.716,0.0815,0.153,113.36,225867,5,74.28348,9,"No",41420
0.765,0.771,7,-6.99,1,0.347,0.0115,0.00237,0.606,0.394,194.072,227813,4,28.72485,11,"Yes",41421
0.411,0.903,2,-2.948,1,0.144,0.0544,0,0.104,0.614,180.078,217160,4,21.55313,12,"Yes",41422
0.624,0.452,0,-8.206,1,0.0681,0.315,1.02e-05,0.311,0.724,199.775,243987,4,19.54514,12,"Yes",41423
0.487,0.886,4,-1.27,0,0.0548,0.00284,0.000512,0.221,0.473,137.895,310220,4,39.80506,15,"No",41424
0.707,0.867,4,-5.418,1,0.0339,0.221,0.00039,0.268,0.649,110.996,228893,4,44.57406,11,"Yes",41425
0.481,0.496,8,-7.421,1,0.0262,0.588,0,0.132,0.453,89.839,251819,4,81.70376,8,"No",41426
0.792,0.73,11,-5.376,1,0.0698,0.0623,2.66e-05,0.089,0.616,128.029,186507,4,17.78255,11,"Yes",41427
0.324,0.943,2,-0.957,1,0.0747,0.000432,0.905,0.319,0.274,162.047,254815,4,29.6677,13,"No",41428
0.526,0.966,2,-0.902,1,0.3,0.0257,0.000195,0.336,0.221,185.083,189405,4,21.32055,12,"No",41429
0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693,4,44.82961,9,"Yes",41430
0.711,0.739,7,-3.804,0,0.129,0.114,0,0.226,0.43,136.919,252256,4,30.38385,14,"Yes",41431
0.563,0.916,6,-6.716,0,0.111,0.000509,0.759,0.0686,0.192,112.249,143016,4,39.49111,5,"No",41432
0.48,0.0161,2,-28.364,0,0.0498,0.944,0.863,0.114,0.549,127.938,179787,3,38.39088,8,"No",41433
0.925,0.443,1,-8.216,1,0.264,0.0172,0,0.276,0.35,136.078,236615,4,58.27932,9,"Yes",41434
0.136,0.732,9,-6.291,1,0.0415,0.0334,0.962,0.173,0.443,100.026,288703,4,53.87711,10,"No",41435
0.735,0.699,0,-4.435,0,0.084,0.121,2.82e-05,0.0809,0.603,129.944,220520,4,55.98374,11,"Yes",41436
0.732,0.243,0,-6.023,1,0.0435,0.939,0,0.111,0.106,102.087,280227,4,54.41463,12,"Yes",41437
0.251,0.00336,2,-38.793,0,0.0435,0.92,0.0234,0.119,0.0483,119.827,152673,3,18.35934,8,"No",41438
0.443,0.533,0,-6.549,1,0.0396,0.371,0,0.128,0.201,77.342,223044,4,45.2745,8,"Yes",41439
0.524,0.99,7,-1.999,1,0.396,0.0225,0.000102,0.103,0.178,179.95,216000,4,42.03945,8,"No",41440
0.23,0.897,3,-5.595,0,0.104,0.000683,0.0718,0.178,0.047,107.402,239794,4,32.49066,12,"No",41441
0.689,0.382,5,-5.455,1,0.0272,0.837,0,0.108,0.335,107.244,249293,4,36.58606,11,"Yes",41442
0.661,0.751,7,-2.909,1,0.0481,0.0571,0,0.105,0.875,109.995,190187,4,33.80872,9,"Yes",41443
0.797,0.0832,11,-12.673,1,0.203,0.484,0.81,0.239,0.51,160.048,131000,4,24.77223,3,"No",41444
0.513,0.662,8,-6.058,1,0.0293,0.195,0,0.101,0.261,134.128,264493,4,22.19493,14,"Yes",41445
0.647,0.646,9,-5.483,0,0.243,0.0424,0,0.0888,0.721,92.981,201253,4,25.62468,10,"Yes",41446
0.923,0.599,6,-4.888,1,0.238,0.07,1.23e-06,0.0951,0.667,138.024,181739,4,51.07861,8,"Yes",41447
0.736,0.369,9,-9.682,0,0.0688,0.334,0,0.126,0.235,140.005,222997,4,55.29137,10,"Yes",41448
0.506,0.897,9,-4.632,1,0.26,0.146,0.000451,0.0868,0.525,188.03,219000,4,32.0948,9,"Yes",41449
0.753,0.817,0,-4.553,1,0.295,0.00715,0.0133,0.058,0.861,104.982,234386,4,84.0221,7,"No",41450
0.449,0.915,6,-4.971,0,0.0944,7.74e-06,0.00284,0.296,0.275,136.036,168667,4,64.6744,7,"No",41451
0.377,0.566,11,-6.173,1,0.044,0.134,0,0.135,0.222,154.875,365419,4,24.00343,17,"No",41452
0.733,0.752,6,-3.472,0,0.034,0.263,0,0.157,0.763,87.996,245065,4,22.63316,8,"No",41453
0.722,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,210293,4,19.89933,11,"Yes",41454
0.812,0.739,1,-6.967,1,0.228,0.0788,0,0.123,0.715,147.933,155933,4,39.12449,9,"No",41455
0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,246027,4,56.83231,12,"Yes",41456
0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264947,4,26.17558,14,"Yes",41457
0.633,0.793,7,-9.983,1,0.33,0.0901,0,0.0739,0.669,164.016,365140,4,24.21721,19,"No",41458
0.0734,0.721,2,-8.16,1,0.29,0.000305,0.688,0.537,0.0368,82.113,567002,4,64.99712,25,"No",41459
0.514,0.742,8,-2.525,1,0.0258,0.27,1.7e-06,0.085,0.47,101,246453,4,100.08242,7,"Yes",41460
0.125,0.34,11,-12.326,0,0.0308,0.215,0.917,0.0946,0.0346,94.06,267981,4,22.8195,17,"No",41461
0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.315,0.621,102,221467,4,54.39289,10,"Yes",41462
0.166,0.171,5,-27.129,0,0.0355,0.905,0.966,0.13,0.0377,70.005,234000,4,68.83026,9,"No",41463
0.793,0.607,4,-6.488,0,0.082,0.218,4.95e-06,0.348,0.15,140.992,194240,4,49.03497,11,"Yes",41464
0.602,0.631,4,-7.371,1,0.033,0.332,0,0.12,0.472,138.387,272267,4,51.9904,10,"Yes",41465
0.624,0.424,1,-8.237,1,0.24,0.284,0,0.173,0.584,76.669,206013,4,25.78156,6,"Yes",41466
0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,198849,4,35.17782,8,"Yes",41467
0.615,0.871,1,-3.804,1,0.281,0.0388,0,0.246,0.338,119.149,249560,5,30.61194,11,"Yes",41468
0.179,0.998,2,-4.387,1,0.243,1.35e-05,0.0387,0.976,0.0579,127.745,130453,4,67.19203,5,"No",41469
0.347,0.946,8,-5.698,0,0.0766,3.71e-05,0.00037,0.242,0.335,160.027,183000,3,36.40756,10,"No",41470
0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,30.15866,10,"Yes",41471
0.624,0.407,7,-8.087,1,0.0243,0.543,0.0129,0.0971,0.709,96.527,181069,4,46.94207,8,"No",41472
0.603,0.376,1,-9.77,1,0.0288,0.807,0,0.108,0.538,139.995,224573,4,41.04282,12,"Yes",41473
0.376,0.971,0,-3.874,1,0.0587,4.25e-05,5.44e-05,0.0695,0.253,182.131,212107,4,16.45581,12,"No",41474
0.545,0.836,6,-4.029,1,0.0281,1.04e-05,0.000129,0.413,0.449,105.925,209480,4,57.06398,7,"No",41475
0.418,0.145,9,-19.976,1,0.0345,0.983,0.853,0.094,0.282,112.523,221800,3,19.10013,14,"No",41476
0.413,0.82,8,-6.35,1,0.0514,0.000651,0.864,0.112,0.292,130.156,435693,4,30.02662,14,"No",41477
0.281,0.58,9,-5.967,1,0.0323,0.333,0,0.122,0.282,151.568,253933,3,81.33525,12,"Yes",41478
0.54,0.688,8,-5.366,1,0.0304,0.0732,0,0.0804,0.524,143.888,215147,4,26.72666,10,"Yes",41479
0.507,0.328,4,-12.77,0,0.0306,0.911,0.858,0.105,0.208,114.769,391200,4,16.66228,21,"No",41480
0.56,0.869,3,-3.804,1,0.0387,0.024,2.94e-06,0.136,0.519,136.001,277400,4,23.18589,12,"Yes",41481
0.529,0.273,7,-9.763,0,0.0339,0.782,0.0339,0.0915,0.349,65.237,203933,4,89.40943,7,"No",41482
0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,35.39983,14,"Yes",41483
0.706,0.631,0,-7.711,1,0.0553,0.158,0.000607,0.0374,0.424,160.064,176250,4,48.39596,8,"No",41484
0.423,0.987,3,-3.65,1,0.122,3.62e-06,0.503,0.348,0.339,75.001,280227,4,33.15709,10,"No",41485
0.44,0.969,0,-6.271,1,0.0753,1.1e-05,0.0499,0.354,0.207,162.101,319840,4,34.08086,18,"No",41486
0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,259333,4,59.23923,7,"Yes",41487
0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4,22.89879,9,"Yes",41488
0.771,0.913,9,-2.884,1,0.0505,0.128,0,0.0732,0.924,110.584,202093,4,33.11562,10,"Yes",41489
0.624,0.664,1,-5.114,1,0.302,0.266,0,0.105,0.715,139.948,179984,5,39.43929,8,"No",41490
0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,284780,4,77.04029,12,"No",41491
0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983,4,52.21819,10,"Yes",41492
0.753,0.709,1,-5.132,0,0.0347,0.00634,0.000896,0.0967,0.572,99.966,203453,4,49.10386,8,"Yes",41493
0.72,0.514,1,-7.108,1,0.132,0.146,0.00713,0.107,0.212,142.98,272160,4,41.53984,13,"Yes",41494
0.712,0.664,11,-8.026,1,0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514,4,74.78664,7,"No",41495
0.553,0.89,0,-4.879,1,0.0413,0.123,0,0.139,0.674,87.871,169758,4,34.86578,7,"No",41496
0.835,0.724,0,-4.624,1,0.057,0.0169,5.48e-06,0.0936,0.964,119.037,236147,4,24.2625,10,"Yes",41497
0.531,0.967,5,-4.506,0,0.0863,1.47e-05,0.883,0.116,0.345,146,230133,4,18.91726,9,"No",41498
0.617,0.296,1,-13.128,1,0.0315,0.837,0.000396,0.144,0.369,102.074,216000,4,23.65567,10,"No",41499
0.583,0.695,9,-5.336,1,0.0423,0.0141,0,0.0527,0.224,104.879,220573,4,28.6046,10,"Yes",41500
0.586,0.525,0,-8.968,1,0.498,0.0705,0,0.0729,0.491,126.51,222467,4,51.48862,9,"Yes",41501
0.953,0.515,10,-8.546,1,0.0846,0.00389,0,0.11,0.351,138.039,209253,4,26.24926,11,"Yes",41502
0.949,0.525,1,-7.096,1,0.169,0.00716,0,0.101,0.26,100.068,155500,4,33.03738,7,"No",41503
0.598,0.775,1,-4.035,0,0.0545,0.022,0,0.0677,0.687,129.819,223123,4,46.93174,12,"Yes",41504
0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,172227,4,40.39821,8,"Yes",41505
0.283,0.989,2,-4.502,1,0.124,0.0404,0.00154,0.74,0.0437,95.197,178880,4,50.71585,7,"No",41506
0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133,4,30.9705,12,"Yes",41507
0.281,0.0576,2,-23.794,0,0.0458,0.979,0.0123,0.067,0.0648,87.967,299533,4,28.09067,15,"No",41508
0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,242407,4,28.71253,13,"Yes",41509
0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,240000,4,23.13671,14,"Yes",41510
0.517,0.636,9,-6.613,1,0.0331,0.351,0,0.356,0.318,83.959,212320,4,71.96548,8,"Yes",41511
0.53,0.504,5,-6.71,1,0.0251,0.101,0.000633,0.106,0.56,77.295,231640,4,42.03126,7,"No",41512
0.663,0.966,10,-2.369,0,0.276,0.0481,0,0.308,0.36,124.1,197794,4,49.08994,9,"No",41513
0.466,0.747,7,-8.305,0,0.0622,0.624,0.0524,0.0823,0.645,189.367,221198,4,19.46049,9,"No",41514
0.645,0.843,0,-4.072,1,0.0475,0.104,0,0.249,0.534,92.357,187320,3,21.82305,6,"Yes",41515
0.679,0.849,5,-5.384,0,0.0699,0.00438,0.00203,0.234,0.604,134.973,285778,4,35.13408,12,"No",41516
0.59,0.735,2,-4.924,1,0.297,0.0277,0,0.0818,0.398,102.076,256547,4,50.10109,11,"Yes",41517
0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440,4,31.29041,9,"Yes",41518
0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,61.5953,7,"Yes",41519
0.716,0.58,10,-12.747,0,0.239,0.0694,6.71e-06,0.906,0.707,99.077,279640,4,47.92428,13,"No",41520
0.474,0.968,9,-1.852,1,0.0689,0.00675,0.0217,0.405,0.141,126.043,275160,4,61.65213,9,"No",41521
0.552,0.972,6,-4.434,0,0.0979,3.63e-05,0.74,0.289,0.172,114.996,209840,4,17.6159,9,"No",41522
0.735,0.866,2,-4.47,1,0.033,0.139,0.00737,0.0668,0.643,128.044,150000,4,45.48827,6,"No",41523
0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,241107,4,53.84087,10,"Yes",41524
0.507,0.833,9,-6.234,1,0.0603,0.007,0.157,0.0808,0.198,127.611,258462,4,29.55778,8,"No",41525
0.394,0.871,8,-7.862,1,0.0986,0.000512,0.412,0.456,0.121,125.309,80666,4,24.24591,4,"No",41526
0.704,0.844,5,-9.378,1,0.0308,4.68e-05,0.442,0.266,0.656,123.011,326632,4,106.36427,9,"No",41527
0.208,0.362,1,-13.379,0,0.0334,0.0263,0.759,0.173,0.0368,97.247,761983,4,69.73844,31,"No",41528
0.479,0.606,0,-6.424,0,0.0676,0.0241,0,0.33,0.626,88.573,237987,5,29.43336,14,"Yes",41529
0.621,0.566,1,-5.618,0,0.431,0.361,0.0128,0.224,0.82,175.511,116611,4,35.5414,5,"No",41530
0.303,0.657,7,-5.035,0,0.0867,0.0129,5.33e-06,0.343,0.483,170.075,416840,4,69.47004,14,"No",41531
0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,230253,4,46.43256,10,"Yes",41532
0.795,0.576,6,-4.971,1,0.0289,0.0787,1.01e-05,0.121,0.847,111.975,183861,4,34.34347,9,"No",41533
0.514,0.951,9,-3.813,1,0.0603,0.0951,0,0.349,0.838,171.96,192160,4,45.52618,6,"Yes",41534
0.513,0.875,11,-3.364,1,0.0315,0.00316,6.21e-05,0.34,0.812,135.019,158493,4,30.85071,6,"No",41535
0.416,0.989,0,-3.227,0,0.121,2.23e-05,0.0959,0.0371,0.603,194.925,246547,4,29.3409,16,"No",41536
0.271,0.436,3,-6.951,1,0.0301,0.799,0.000154,0.0966,0.192,80.249,245120,3,28.24373,9,"No",41537
0.549,0.972,1,-4.104,0,0.0565,0.000188,6.53e-06,0.243,0.624,95.012,236333,4,21.03334,12,"No",41538
0.733,0.746,4,-7.643,1,0.384,0.262,0,0.0733,0.692,93.071,203546,4,63.34956,7,"No",41539
0.489,0.889,9,-6.916,1,0.0382,0.0151,0.247,0.866,0.703,120.183,421219,4,48.23665,15,"No",41540
0.33,0.915,1,-5.864,1,0.0608,1.69e-05,0.0418,0.0523,0.248,169.937,198507,4,48.40203,10,"No",41541
0.277,0.91,7,-5.723,1,0.117,0.0012,0.000716,0.342,0.112,118.375,1003747,4,42.21052,31,"No",41542
0.577,0.761,9,-5.34,1,0.0358,0.0377,0,0.116,0.599,104.991,234027,4,55.9144,10,"Yes",41543
0.475,0.789,5,-8.893,0,0.0578,0.313,0.965,0.104,0.63,137.984,128413,4,44.57189,5,"No",41544
0.833,0.7,5,-8.991,1,0.0626,0.114,0.687,0.191,0.48,107.97,212627,4,63.17101,8,"No",41545
0.637,0.955,7,-1.691,0,0.112,0.106,0,0.422,0.613,127.985,169557,4,62.09085,7,"Yes",41546
0.64,0.847,6,-4.464,0,0.111,0.0229,0,0.139,0.38,134.973,302500,4,58.29427,12,"No",41547
0.525,0.937,5,-3.835,1,0.0612,1.43e-05,0.636,0.342,0.341,124,466640,4,33.16428,14,"No",41548
0.44,0.361,0,-5.115,1,0.0348,0.797,0,0.095,0.655,140.117,200319,1,60.10136,10,"No",41549
0.77,0.69,1,-5.565,1,0.136,0.265,0,0.128,0.732,103.035,178507,4,36.74607,10,"Yes",41550
0.729,0.507,0,-4.94,1,0.0486,0.698,0,0.26,0.961,154.926,181987,3,38.21645,8,"No",41551
0.524,0.871,4,-5.402,1,0.0336,0.0163,3e-05,0.0804,0.84,189.006,284864,4,37.74172,12,"No",41552
0.274,0.708,6,-5.399,1,0.0508,0.000389,0.315,0.255,0.208,104.798,402520,4,16.22896,12,"No",41553
0.768,0.933,2,-2.95,0,0.0385,0.206,0.915,0.0833,0.245,124.996,161280,4,32.18029,9,"No",41554
0.779,0.472,11,-7.116,1,0.218,0.0577,0,0.114,0.412,135.051,142212,4,28.91508,7,"Yes",41555
0.247,0.0119,3,-21.038,1,0.0483,0.988,0.704,0.098,0.132,77.255,414840,4,44.57116,21,"No",41556
0.691,0.793,1,-3.506,1,0.131,0.0131,0,0.112,0.398,140.011,247494,4,24.23497,14,"Yes",41557
0.831,0.814,5,-5.18,1,0.474,0.391,0,0.109,0.846,161.041,214854,4,48.46354,12,"Yes",41558
0.605,0.792,5,-5.855,1,0.0381,0.506,0,0.322,0.463,163.867,177867,4,37.52658,7,"Yes",41559
0.616,0.893,11,-3.588,1,0.0375,0.000937,0,0.111,0.567,111.959,218947,4,30.82453,11,"Yes",41560
0.685,0.944,5,-5.19,1,0.34,0.134,0,0.362,0.543,128.013,214827,4,38.50058,9,"Yes",41561
0.504,0.974,2,-2.976,1,0.102,5.45e-05,0.0125,0.165,0.494,94.951,330933,3,52.55779,13,"No",41562
0.47,0.961,2,-6.819,1,0.0726,7.5e-06,0.0312,0.262,0.0909,135.069,267773,4,29.91808,15,"No",41563
0.573,0.905,10,-5.954,1,0.0343,0.0408,0,0.113,0.683,135.943,247800,4,42.55543,10,"Yes",41564
0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,247907,4,50.59821,9,"Yes",41565
0.546,0.266,9,-18.554,1,0.0395,0.605,0.956,0.0861,0.141,119.964,104280,4,56.7521,4,"No",41566
0.515,0.948,0,-1.721,1,0.0438,0.0106,0,0.134,0.752,159.983,235266,4,17.97495,11,"Yes",41567
0.576,0.0115,9,-37.832,0,0.131,0.996,0.95,0.0667,0.412,77.641,149933,3,32.50306,10,"No",41568
0.544,0.892,4,-8.397,1,0.0672,0.00726,0.0043,0.331,0.762,91.646,192227,4,33.56508,12,"No",41569
0.66,0.925,7,-2.094,1,0.317,0.252,0,0.87,0.576,81.041,263880,4,25.10564,11,"Yes",41570
0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,227880,4,42.16812,10,"Yes",41571
0.621,0.676,1,-7.808,1,0.0303,0.506,0.0675,0.0825,0.482,104.008,252493,4,40.45002,10,"Yes",41572
0.503,0.917,10,-6.111,1,0.0649,0.00903,0.326,0.162,0.266,119.993,320467,4,33.00565,8,"No",41573
0.583,0.962,4,-3.037,1,0.0543,0.0096,0.128,0.283,0.506,123.977,180640,4,54.02489,7,"No",41574
0.837,0.662,1,-5.104,1,0.0486,0.0936,0.00057,0.113,0.679,100.054,215508,4,49.57163,10,"Yes",41575
0.328,0.994,4,-2.513,1,0.103,8.37e-06,0.819,0.34,0.242,199.995,323547,4,39.04726,15,"No",41576
0.37,0.174,4,-19.316,0,0.0377,0.95,0.0029,0.11,0.181,92.75,247493,4,55.4484,12,"No",41577
0.639,0.916,6,-3.614,0,0.211,0.416,0,0.53,0.511,93.939,209693,4,23.98069,11,"Yes",41578
0.302,0.961,7,-11.565,1,0.161,1.86e-05,0.367,0.34,0.0387,137.649,223467,4,43.68926,5,"No",41579
0.696,0.734,7,-5.294,1,0.0298,0.0485,0,0.183,0.711,107.987,225080,4,50.35055,10,"Yes",41580
0.197,0.907,5,-5.682,1,0.0333,1.93e-05,0.832,0.222,0.343,84.614,607835,4,49.99762,23,"No",41581
0.427,0.773,8,-4.222,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,303293,4,52.31242,8,"Yes",41582
0.614,0.166,1,-24.551,1,0.25,0.000408,0.0536,0.143,0.297,86.552,163500,3,34.4594,9,"No",41583
0.788,0.745,5,-7.072,1,0.258,0.29,0,0.0373,0.672,135.278,163893,4,25.21531,9,"Yes",41584
0.751,0.895,6,-3.268,0,0.205,0.21,0,0.0696,0.866,138.046,224458,4,14.99051,11,"No",41585
0.974,0.596,6,-8.888,1,0.184,0.0976,0,0.151,0.892,111.959,149040,4,32.73631,8,"Yes",41586
0.162,0.127,9,-26.165,0,0.0426,0.993,0.87,0.109,0.523,179.159,143013,3,49.48768,6,"No",41587
0.656,0.877,9,-5.656,1,0.0329,0.22,0,0.0785,0.958,144.871,173360,4,27.69561,8,"Yes",41588
0.658,0.622,11,-7.427,1,0.0879,0.418,0.000138,0.105,0.901,84.739,197814,4,103.59428,8,"No",41589
0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238427,4,24.26608,9,"Yes",41590
0.503,0.719,10,-7.095,0,0.0434,0.21,0.000789,0.843,0.529,120.082,213823,4,33.34341,11,"No",41591
0.544,0.985,1,-6.947,0,0.163,0.000569,0.425,0.0778,0.04,116.485,148265,4,70.85126,4,"No",41592
0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,272667,4,41.8201,10,"Yes",41593
0.453,0.313,2,-15.476,1,0.036,0.714,0.805,0.107,0.404,124.846,495360,3,28.57243,24,"No",41594
0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,4,36.66626,14,"Yes",41595
0.752,0.775,9,-7.289,1,0.0546,0.0324,0,0.351,0.595,122.014,199263,4,24.64631,11,"Yes",41596
0.909,0.448,6,-9.021,0,0.147,0.000505,7.83e-06,0.0558,0.878,130.094,309847,4,38.90839,15,"Yes",41597
0.79,0.585,8,-6.058,1,0.0348,0.185,0,0.292,0.585,94.072,226000,4,55.15126,9,"Yes",41598
0.647,0.702,0,-8.168,1,0.0677,0.0194,0,0.16,0.508,97.972,205714,4,28.67483,8,"Yes",41599
